r_x,f,t,y,m,r_y,l,r,RateOfUseByTechnologyByMode
RE1,PWRWAT,PWRCOA,2022,1,RE1,S22,RE1,0.0328
RE1,PWRWAT,PWRCOA,2023,1,RE1,S22,RE1,0.0328
RE1,PWRWAT,PWRCOA,2024,1,RE1,S22,RE1,0.0328
RE1,PWRWAT,PWRCOA,2025,1,RE1,S22,RE1,0.0328
RE1,PWRWAT,PWRCOA,2026,1,RE1,S22,RE1,0.0328
RE1,PWRWAT,PWRCOA,2027,1,RE1,S22,RE1,0.0328
RE1,PWRWAT,PWRCOA,2028,1,RE1,S22,RE1,0.0328
RE1,PWRWAT,PWRCOA,2029,1,RE1,S22,RE1,0.0328
RE1,PWRWAT,PWRCOA,2030,1,RE1,S22,RE1,0.0164
RE1,PWRWAT,PWRCOA,2031,1,RE1,S22,RE1,0.0164
RE1,PWRWAT,PWRCOA,2032,1,RE1,S22,RE1,0.0024
RE1,PWRWAT,PWRCOA,2033,1,RE1,S22,RE1,0.002
RE1,PWRWAT,PWRCOA,2034,1,RE1,S22,RE1,0.0128
RE1,PWRWAT,PWRCOA,2035,1,RE1,S22,RE1,0.0161
RE1,GAS,PWRGAS,2020,1,RE1,S22,RE1,6.9422
RE1,GAS,PWRGAS,2021,1,RE1,S22,RE1,12.1178
RE1,GAS,PWRGAS,2022,1,RE1,S22,RE1,19.1186
RE1,GAS,PWRGAS,2023,1,RE1,S22,RE1,25.043
RE1,GAS,PWRGAS,2024,1,RE1,S22,RE1,28.4014
RE1,GAS,PWRGAS,2025,1,RE1,S22,RE1,30.3818
RE1,GAS,PWRGAS,2026,1,RE1,S22,RE1,31.7996
RE1,GAS,PWRGAS,2027,1,RE1,S22,RE1,30.1082
RE1,GAS,PWRGAS,2028,1,RE1,S22,RE1,17.3528
RE1,GAS,PWRGAS,2029,1,RE1,S22,RE1,8.5466
RE1,GAS,PWRGAS,2030,1,RE1,S22,RE1,114.33
RE1,GAS,PWRGAS,2031,1,RE1,S22,RE1,102.3688
RE1,GAS,PWRGAS,2032,1,RE1,S22,RE1,185.1884
RE1,GAS,PWRGAS,2033,1,RE1,S22,RE1,169.8438
RE1,GAS,PWRGAS,2034,1,RE1,S22,RE1,52.687
RE1,PWRWAT,PWRGAS,2020,1,RE1,S22,RE1,0.0008
RE1,PWRWAT,PWRGAS,2021,1,RE1,S22,RE1,0.0013
RE1,PWRWAT,PWRGAS,2022,1,RE1,S22,RE1,0.0021
RE1,PWRWAT,PWRGAS,2023,1,RE1,S22,RE1,0.0028
RE1,PWRWAT,PWRGAS,2024,1,RE1,S22,RE1,0.0031
RE1,PWRWAT,PWRGAS,2025,1,RE1,S22,RE1,0.0033
RE1,PWRWAT,PWRGAS,2026,1,RE1,S22,RE1,0.0035
RE1,PWRWAT,PWRGAS,2027,1,RE1,S22,RE1,0.0033
RE1,PWRWAT,PWRGAS,2028,1,RE1,S22,RE1,0.0019
RE1,PWRWAT,PWRGAS,2029,1,RE1,S22,RE1,0.0009
RE1,PWRWAT,PWRGAS,2030,1,RE1,S22,RE1,0.0126
RE1,PWRWAT,PWRGAS,2031,1,RE1,S22,RE1,0.0113
RE1,PWRWAT,PWRGAS,2032,1,RE1,S22,RE1,0.0204
RE1,PWRWAT,PWRGAS,2033,1,RE1,S22,RE1,0.0187
RE1,PWRWAT,PWRGAS,2034,1,RE1,S22,RE1,0.0058
RE1,HYD,PWRHYD,2020,1,RE1,S22,RE1,38.4176
RE1,HYD,PWRHYD,2021,1,RE1,S22,RE1,38.4561
RE1,HYD,PWRHYD,2022,1,RE1,S22,RE1,38.4904
RE1,HYD,PWRHYD,2023,1,RE1,S22,RE1,38.5275
RE1,HYD,PWRHYD,2024,1,RE1,S22,RE1,38.5621
RE1,HYD,PWRHYD,2025,1,RE1,S22,RE1,38.6047
RE1,HYD,PWRHYD,2026,1,RE1,S22,RE1,38.6395
RE1,HYD,PWRHYD,2027,1,RE1,S22,RE1,38.6714
RE1,HYD,PWRHYD,2028,1,RE1,S22,RE1,40.2287
RE1,HYD,PWRHYD,2029,1,RE1,S22,RE1,43.7594
RE1,HYD,PWRHYD,2030,1,RE1,S22,RE1,47.304
RE1,HYD,PWRHYD,2031,1,RE1,S22,RE1,47.2942
RE1,HYD,PWRHYD,2032,1,RE1,S22,RE1,47.2735
RE1,HYD,PWRHYD,2033,1,RE1,S22,RE1,47.2529
RE1,HYD,PWRHYD,2034,1,RE1,S22,RE1,47.2431
RE1,HYD,PWRHYD,2035,1,RE1,S22,RE1,47.2225
RE1,ELC001,PWRTRN,2020,1,RE1,S22,RE1,187.4274
RE1,ELC001,PWRTRN,2021,1,RE1,S22,RE1,201.48
RE1,ELC001,PWRTRN,2022,1,RE1,S22,RE1,219.0267
RE1,ELC001,PWRTRN,2023,1,RE1,S22,RE1,237.7242
RE1,ELC001,PWRTRN,2024,1,RE1,S22,RE1,256.3689
RE1,ELC001,PWRTRN,2025,1,RE1,S22,RE1,276.1735
RE1,ELC001,PWRTRN,2026,1,RE1,S22,RE1,298.262
RE1,ELC001,PWRTRN,2027,1,RE1,S22,RE1,320.1754
RE1,ELC001,PWRTRN,2028,1,RE1,S22,RE1,343.2362
RE1,ELC001,PWRTRN,2029,1,RE1,S22,RE1,368.5934
RE1,ELC001,PWRTRN,2030,1,RE1,S22,RE1,395.0871
RE1,ELC001,PWRTRN,2031,1,RE1,S22,RE1,422.7224
RE1,ELC001,PWRTRN,2032,1,RE1,S22,RE1,452.6395
RE1,ELC001,PWRTRN,2033,1,RE1,S22,RE1,483.7195
RE1,ELC001,PWRTRN,2034,1,RE1,S22,RE1,517.0962
RE1,ELC001,PWRTRN,2035,1,RE1,S22,RE1,551.6246
RE1,WND,PWRWND,2020,1,RE1,S22,RE1,19.3946
RE1,WND,PWRWND,2021,1,RE1,S22,RE1,30.8211
RE1,WND,PWRWND,2022,1,RE1,S22,RE1,44.833
RE1,WND,PWRWND,2023,1,RE1,S22,RE1,60.5312
RE1,WND,PWRWND,2024,1,RE1,S22,RE1,77.4621
RE1,WND,PWRWND,2025,1,RE1,S22,RE1,96.2338
RE1,WND,PWRWND,2026,1,RE1,S22,RE1,117.5787
RE1,WND,PWRWND,2027,1,RE1,S22,RE1,140.3058
RE1,WND,PWRWND,2028,1,RE1,S22,RE1,168.1871
RE1,WND,PWRWND,2029,1,RE1,S22,RE1,194.4167
RE1,WND,PWRWND,2030,1,RE1,S22,RE1,227.5461
RE1,WND,PWRWND,2031,1,RE1,S22,RE1,261.1718
RE1,WND,PWRWND,2032,1,RE1,S22,RE1,303.472
RE1,WND,PWRWND,2033,1,RE1,S22,RE1,343.9882
RE1,WND,PWRWND,2034,1,RE1,S22,RE1,394.2957
RE1,WND,PWRWND,2035,1,RE1,S22,RE1,442.4685
RE1,WTRRUN,RSCHYD,2020,1,RE1,S22,RE1,109.7645
RE1,WTRRUN,RSCHYD,2021,1,RE1,S22,RE1,109.8744
RE1,WTRRUN,RSCHYD,2022,1,RE1,S22,RE1,109.9724
RE1,WTRRUN,RSCHYD,2023,1,RE1,S22,RE1,110.0786
RE1,WTRRUN,RSCHYD,2024,1,RE1,S22,RE1,110.1774
RE1,WTRRUN,RSCHYD,2025,1,RE1,S22,RE1,110.2992
RE1,WTRRUN,RSCHYD,2026,1,RE1,S22,RE1,110.3985
RE1,WTRRUN,RSCHYD,2027,1,RE1,S22,RE1,110.4897
RE1,WTRRUN,RSCHYD,2028,1,RE1,S22,RE1,114.9392
RE1,WTRRUN,RSCHYD,2029,1,RE1,S22,RE1,125.0269
RE1,WTRRUN,RSCHYD,2030,1,RE1,S22,RE1,135.1543
RE1,WTRRUN,RSCHYD,2031,1,RE1,S22,RE1,135.1262
RE1,WTRRUN,RSCHYD,2032,1,RE1,S22,RE1,135.0672
RE1,WTRRUN,RSCHYD,2033,1,RE1,S22,RE1,135.0082
RE1,WTRRUN,RSCHYD,2034,1,RE1,S22,RE1,134.9803
RE1,WTRRUN,RSCHYD,2035,1,RE1,S22,RE1,134.9213
RE1,ELC002,DEMAGRGWTWAT,2022,1,RE1,SummerDay,RE1,0.1794
RE1,ELC002,DEMAGRGWTWAT,2023,1,RE1,SummerDay,RE1,0.378
RE1,ELC002,DEMAGRGWTWAT,2024,1,RE1,SummerDay,RE1,0.324
RE1,ELC002,DEMAGRGWTWAT,2025,1,RE1,SummerDay,RE1,0.27
RE1,ELC002,DEMAGRGWTWAT,2026,1,RE1,SummerDay,RE1,0.216
RE1,ELC002,DEMAGRGWTWAT,2027,1,RE1,SummerDay,RE1,0.162
RE1,ELC002,DEMAGRGWTWAT,2028,1,RE1,SummerDay,RE1,0.108
RE1,ELC002,DEMAGRGWTWAT,2029,1,RE1,SummerDay,RE1,0.054
RE1,WTRGWT,DEMAGRGWTWAT,2022,1,RE1,SummerDay,RE1,0.1661
RE1,WTRGWT,DEMAGRGWTWAT,2023,1,RE1,SummerDay,RE1,0.35
RE1,WTRGWT,DEMAGRGWTWAT,2024,1,RE1,SummerDay,RE1,0.3
RE1,WTRGWT,DEMAGRGWTWAT,2025,1,RE1,SummerDay,RE1,0.25
RE1,WTRGWT,DEMAGRGWTWAT,2026,1,RE1,SummerDay,RE1,0.2
RE1,WTRGWT,DEMAGRGWTWAT,2027,1,RE1,SummerDay,RE1,0.15
RE1,WTRGWT,DEMAGRGWTWAT,2028,1,RE1,SummerDay,RE1,0.1
RE1,WTRGWT,DEMAGRGWTWAT,2029,1,RE1,SummerDay,RE1,0.05
RE1,ELC002,DEMAGRSURWAT,2020,1,RE1,SummerDay,RE1,0.4293
RE1,ELC002,DEMAGRSURWAT,2021,1,RE1,SummerDay,RE1,0.6243
RE1,ELC002,DEMAGRSURWAT,2022,1,RE1,SummerDay,RE1,0.688
RE1,ELC002,DEMAGRSURWAT,2023,1,RE1,SummerDay,RE1,0.7357
RE1,ELC002,DEMAGRSURWAT,2024,1,RE1,SummerDay,RE1,0.986
RE1,ELC002,DEMAGRSURWAT,2025,1,RE1,SummerDay,RE1,1.2454
RE1,ELC002,DEMAGRSURWAT,2026,1,RE1,SummerDay,RE1,1.4961
RE1,ELC002,DEMAGRSURWAT,2027,1,RE1,SummerDay,RE1,1.5868
RE1,ELC002,DEMAGRSURWAT,2028,1,RE1,SummerDay,RE1,1.678
RE1,ELC002,DEMAGRSURWAT,2029,1,RE1,SummerDay,RE1,1.7701
RE1,ELC002,DEMAGRSURWAT,2030,1,RE1,SummerDay,RE1,1.8617
RE1,ELC002,DEMAGRSURWAT,2031,1,RE1,SummerDay,RE1,1.8795
RE1,ELC002,DEMAGRSURWAT,2032,1,RE1,SummerDay,RE1,1.8979
RE1,ELC002,DEMAGRSURWAT,2033,1,RE1,SummerDay,RE1,1.9168
RE1,ELC002,DEMAGRSURWAT,2034,1,RE1,SummerDay,RE1,1.9356
RE1,ELC002,DEMAGRSURWAT,2035,1,RE1,SummerDay,RE1,1.9547
RE1,WTRSUR,DEMAGRSURWAT,2020,1,RE1,SummerDay,RE1,0.4992
RE1,WTRSUR,DEMAGRSURWAT,2021,1,RE1,SummerDay,RE1,0.7259
RE1,WTRSUR,DEMAGRSURWAT,2022,1,RE1,SummerDay,RE1,0.8
RE1,WTRSUR,DEMAGRSURWAT,2023,1,RE1,SummerDay,RE1,0.8555
RE1,WTRSUR,DEMAGRSURWAT,2024,1,RE1,SummerDay,RE1,1.1465
RE1,WTRSUR,DEMAGRSURWAT,2025,1,RE1,SummerDay,RE1,1.4481
RE1,WTRSUR,DEMAGRSURWAT,2026,1,RE1,SummerDay,RE1,1.7397
RE1,WTRSUR,DEMAGRSURWAT,2027,1,RE1,SummerDay,RE1,1.8451
RE1,WTRSUR,DEMAGRSURWAT,2028,1,RE1,SummerDay,RE1,1.9512
RE1,WTRSUR,DEMAGRSURWAT,2029,1,RE1,SummerDay,RE1,2.0582
RE1,WTRSUR,DEMAGRSURWAT,2030,1,RE1,SummerDay,RE1,2.1648
RE1,WTRSUR,DEMAGRSURWAT,2031,1,RE1,SummerDay,RE1,2.1855
RE1,WTRSUR,DEMAGRSURWAT,2032,1,RE1,SummerDay,RE1,2.2069
RE1,WTRSUR,DEMAGRSURWAT,2033,1,RE1,SummerDay,RE1,2.2288
RE1,WTRSUR,DEMAGRSURWAT,2034,1,RE1,SummerDay,RE1,2.2507
RE1,WTRSUR,DEMAGRSURWAT,2035,1,RE1,SummerDay,RE1,2.2729
RE1,ELC002,DEMPUBGWTWAT,2020,1,RE1,SummerDay,RE1,3.1793
RE1,ELC002,DEMPUBGWTWAT,2021,1,RE1,SummerDay,RE1,3.2161
RE1,ELC002,DEMPUBGWTWAT,2022,1,RE1,SummerDay,RE1,3.1958
RE1,ELC002,DEMPUBGWTWAT,2023,1,RE1,SummerDay,RE1,3.1746
RE1,ELC002,DEMPUBGWTWAT,2024,1,RE1,SummerDay,RE1,3.1526
RE1,ELC002,DEMPUBGWTWAT,2025,1,RE1,SummerDay,RE1,3.1298
RE1,ELC002,DEMPUBGWTWAT,2026,1,RE1,SummerDay,RE1,3.1057
RE1,ELC002,DEMPUBGWTWAT,2027,1,RE1,SummerDay,RE1,3.0811
RE1,ELC002,DEMPUBGWTWAT,2028,1,RE1,SummerDay,RE1,3.0549
RE1,ELC002,DEMPUBGWTWAT,2029,1,RE1,SummerDay,RE1,3.0278
RE1,ELC002,DEMPUBGWTWAT,2030,1,RE1,SummerDay,RE1,2.9995
RE1,ELC002,DEMPUBGWTWAT,2031,1,RE1,SummerDay,RE1,2.9703
RE1,ELC002,DEMPUBGWTWAT,2032,1,RE1,SummerDay,RE1,2.9399
RE1,ELC002,DEMPUBGWTWAT,2033,1,RE1,SummerDay,RE1,2.9077
RE1,ELC002,DEMPUBGWTWAT,2034,1,RE1,SummerDay,RE1,2.8743
RE1,ELC002,DEMPUBGWTWAT,2035,1,RE1,SummerDay,RE1,2.8396
RE1,WTRGWT,DEMPUBGWTWAT,2020,1,RE1,SummerDay,RE1,0.7516
RE1,WTRGWT,DEMPUBGWTWAT,2021,1,RE1,SummerDay,RE1,0.7603
RE1,WTRGWT,DEMPUBGWTWAT,2022,1,RE1,SummerDay,RE1,0.7555
RE1,WTRGWT,DEMPUBGWTWAT,2023,1,RE1,SummerDay,RE1,0.7505
RE1,WTRGWT,DEMPUBGWTWAT,2024,1,RE1,SummerDay,RE1,0.7453
RE1,WTRGWT,DEMPUBGWTWAT,2025,1,RE1,SummerDay,RE1,0.7399
RE1,WTRGWT,DEMPUBGWTWAT,2026,1,RE1,SummerDay,RE1,0.7342
RE1,WTRGWT,DEMPUBGWTWAT,2027,1,RE1,SummerDay,RE1,0.7284
RE1,WTRGWT,DEMPUBGWTWAT,2028,1,RE1,SummerDay,RE1,0.7222
RE1,WTRGWT,DEMPUBGWTWAT,2029,1,RE1,SummerDay,RE1,0.7158
RE1,WTRGWT,DEMPUBGWTWAT,2030,1,RE1,SummerDay,RE1,0.7091
RE1,WTRGWT,DEMPUBGWTWAT,2031,1,RE1,SummerDay,RE1,0.7022
RE1,WTRGWT,DEMPUBGWTWAT,2032,1,RE1,SummerDay,RE1,0.695
RE1,WTRGWT,DEMPUBGWTWAT,2033,1,RE1,SummerDay,RE1,0.6874
RE1,WTRGWT,DEMPUBGWTWAT,2034,1,RE1,SummerDay,RE1,0.6795
RE1,WTRGWT,DEMPUBGWTWAT,2035,1,RE1,SummerDay,RE1,0.6713
RE1,ELC002,DEMPUBSURWAT,2020,1,RE1,SummerDay,RE1,2.3406
RE1,ELC002,DEMPUBSURWAT,2021,1,RE1,SummerDay,RE1,2.6311
RE1,ELC002,DEMPUBSURWAT,2022,1,RE1,SummerDay,RE1,2.9779
RE1,ELC002,DEMPUBSURWAT,2023,1,RE1,SummerDay,RE1,3.3338
RE1,ELC002,DEMPUBSURWAT,2024,1,RE1,SummerDay,RE1,3.7041
RE1,ELC002,DEMPUBSURWAT,2025,1,RE1,SummerDay,RE1,4.0929
RE1,ELC002,DEMPUBSURWAT,2026,1,RE1,SummerDay,RE1,4.4959
RE1,ELC002,DEMPUBSURWAT,2027,1,RE1,SummerDay,RE1,4.913
RE1,ELC002,DEMPUBSURWAT,2028,1,RE1,SummerDay,RE1,5.3535
RE1,ELC002,DEMPUBSURWAT,2029,1,RE1,SummerDay,RE1,5.8081
RE1,ELC002,DEMPUBSURWAT,2030,1,RE1,SummerDay,RE1,6.2861
RE1,ELC002,DEMPUBSURWAT,2031,1,RE1,SummerDay,RE1,6.7827
RE1,ELC002,DEMPUBSURWAT,2032,1,RE1,SummerDay,RE1,7.2982
RE1,ELC002,DEMPUBSURWAT,2033,1,RE1,SummerDay,RE1,7.8371
RE1,ELC002,DEMPUBSURWAT,2034,1,RE1,SummerDay,RE1,8.3994
RE1,ELC002,DEMPUBSURWAT,2035,1,RE1,SummerDay,RE1,8.9896
RE1,WTRSUR,DEMPUBSURWAT,2020,1,RE1,SummerDay,RE1,0.83
RE1,WTRSUR,DEMPUBSURWAT,2021,1,RE1,SummerDay,RE1,0.933
RE1,WTRSUR,DEMPUBSURWAT,2022,1,RE1,SummerDay,RE1,1.056
RE1,WTRSUR,DEMPUBSURWAT,2023,1,RE1,SummerDay,RE1,1.1822
RE1,WTRSUR,DEMPUBSURWAT,2024,1,RE1,SummerDay,RE1,1.3135
RE1,WTRSUR,DEMPUBSURWAT,2025,1,RE1,SummerDay,RE1,1.4514
RE1,WTRSUR,DEMPUBSURWAT,2026,1,RE1,SummerDay,RE1,1.5943
RE1,WTRSUR,DEMPUBSURWAT,2027,1,RE1,SummerDay,RE1,1.7422
RE1,WTRSUR,DEMPUBSURWAT,2028,1,RE1,SummerDay,RE1,1.8984
RE1,WTRSUR,DEMPUBSURWAT,2029,1,RE1,SummerDay,RE1,2.0596
RE1,WTRSUR,DEMPUBSURWAT,2030,1,RE1,SummerDay,RE1,2.2291
RE1,WTRSUR,DEMPUBSURWAT,2031,1,RE1,SummerDay,RE1,2.4052
RE1,WTRSUR,DEMPUBSURWAT,2032,1,RE1,SummerDay,RE1,2.588
RE1,WTRSUR,DEMPUBSURWAT,2033,1,RE1,SummerDay,RE1,2.7791
RE1,WTRSUR,DEMPUBSURWAT,2034,1,RE1,SummerDay,RE1,2.9785
RE1,WTRSUR,DEMPUBSURWAT,2035,1,RE1,SummerDay,RE1,3.1878
RE1,ELC002,DEMPWRSURWAT,2020,1,RE1,SummerDay,RE1,0.0894
RE1,ELC002,DEMPWRSURWAT,2021,1,RE1,SummerDay,RE1,0.0905
RE1,ELC002,DEMPWRSURWAT,2022,1,RE1,SummerDay,RE1,0.0928
RE1,ELC002,DEMPWRSURWAT,2023,1,RE1,SummerDay,RE1,0.0948
RE1,ELC002,DEMPWRSURWAT,2024,1,RE1,SummerDay,RE1,0.0956
RE1,ELC002,DEMPWRSURWAT,2025,1,RE1,SummerDay,RE1,0.0956
RE1,ELC002,DEMPWRSURWAT,2026,1,RE1,SummerDay,RE1,0.0956
RE1,ELC002,DEMPWRSURWAT,2027,1,RE1,SummerDay,RE1,0.0942
RE1,ELC002,DEMPWRSURWAT,2028,1,RE1,SummerDay,RE1,0.0897
RE1,ELC002,DEMPWRSURWAT,2029,1,RE1,SummerDay,RE1,0.0883
RE1,ELC002,DEMPWRSURWAT,2030,1,RE1,SummerDay,RE1,0.0784
RE1,ELC002,DEMPWRSURWAT,2031,1,RE1,SummerDay,RE1,0.0736
RE1,ELC002,DEMPWRSURWAT,2032,1,RE1,SummerDay,RE1,0.0646
RE1,ELC002,DEMPWRSURWAT,2033,1,RE1,SummerDay,RE1,0.0575
RE1,ELC002,DEMPWRSURWAT,2034,1,RE1,SummerDay,RE1,0.0431
RE1,ELC002,DEMPWRSURWAT,2035,1,RE1,SummerDay,RE1,0.0313
RE1,WTRSUR,DEMPWRSURWAT,2020,1,RE1,SummerDay,RE1,0.0317
RE1,WTRSUR,DEMPWRSURWAT,2021,1,RE1,SummerDay,RE1,0.0321
RE1,WTRSUR,DEMPWRSURWAT,2022,1,RE1,SummerDay,RE1,0.0329
RE1,WTRSUR,DEMPWRSURWAT,2023,1,RE1,SummerDay,RE1,0.0336
RE1,WTRSUR,DEMPWRSURWAT,2024,1,RE1,SummerDay,RE1,0.0339
RE1,WTRSUR,DEMPWRSURWAT,2025,1,RE1,SummerDay,RE1,0.0339
RE1,WTRSUR,DEMPWRSURWAT,2026,1,RE1,SummerDay,RE1,0.0339
RE1,WTRSUR,DEMPWRSURWAT,2027,1,RE1,SummerDay,RE1,0.0334
RE1,WTRSUR,DEMPWRSURWAT,2028,1,RE1,SummerDay,RE1,0.0318
RE1,WTRSUR,DEMPWRSURWAT,2029,1,RE1,SummerDay,RE1,0.0313
RE1,WTRSUR,DEMPWRSURWAT,2030,1,RE1,SummerDay,RE1,0.0278
RE1,WTRSUR,DEMPWRSURWAT,2031,1,RE1,SummerDay,RE1,0.0261
RE1,WTRSUR,DEMPWRSURWAT,2032,1,RE1,SummerDay,RE1,0.0229
RE1,WTRSUR,DEMPWRSURWAT,2033,1,RE1,SummerDay,RE1,0.0204
RE1,WTRSUR,DEMPWRSURWAT,2034,1,RE1,SummerDay,RE1,0.0153
RE1,WTRSUR,DEMPWRSURWAT,2035,1,RE1,SummerDay,RE1,0.0111
RE1,CRPMAI,DEMTRABIO,2020,1,RE1,SummerDay,RE1,1.1848
RE1,CRPMAI,DEMTRABIO,2021,1,RE1,SummerDay,RE1,1.2204
RE1,CRPMAI,DEMTRABIO,2022,1,RE1,SummerDay,RE1,1.2559
RE1,CRPMAI,DEMTRABIO,2023,1,RE1,SummerDay,RE1,1.2915
RE1,CRPMAI,DEMTRABIO,2024,1,RE1,SummerDay,RE1,1.327
RE1,CRPMAI,DEMTRABIO,2025,1,RE1,SummerDay,RE1,1.3744
RE1,CRPMAI,DEMTRABIO,2026,1,RE1,SummerDay,RE1,1.41
RE1,CRPMAI,DEMTRABIO,2027,1,RE1,SummerDay,RE1,1.4455
RE1,CRPMAI,DEMTRABIO,2028,1,RE1,SummerDay,RE1,1.4929
RE1,CRPMAI,DEMTRABIO,2029,1,RE1,SummerDay,RE1,1.5403
RE1,CRPMAI,DEMTRABIO,2030,1,RE1,SummerDay,RE1,1.5877
RE1,CRPMAI,DEMTRABIO,2031,1,RE1,SummerDay,RE1,1.6351
RE1,CRPMAI,DEMTRABIO,2032,1,RE1,SummerDay,RE1,1.6825
RE1,CRPMAI,DEMTRABIO,2033,1,RE1,SummerDay,RE1,1.7299
RE1,CRPMAI,DEMTRABIO,2034,1,RE1,SummerDay,RE1,1.7773
RE1,CRPMAI,DEMTRABIO,2035,1,RE1,SummerDay,RE1,1.8246
RE1,LND,LNDBLT,2020,1,RE1,SummerDay,RE1,15.0
RE1,LND,LNDBLT,2021,1,RE1,SummerDay,RE1,15.2
RE1,LND,LNDBLT,2022,1,RE1,SummerDay,RE1,15.3
RE1,LND,LNDBLT,2023,1,RE1,SummerDay,RE1,15.5
RE1,LND,LNDBLT,2024,1,RE1,SummerDay,RE1,15.6
RE1,LND,LNDBLT,2025,1,RE1,SummerDay,RE1,15.8
RE1,LND,LNDBLT,2026,1,RE1,SummerDay,RE1,15.9
RE1,LND,LNDBLT,2027,1,RE1,SummerDay,RE1,16.1
RE1,LND,LNDBLT,2028,1,RE1,SummerDay,RE1,16.2
RE1,LND,LNDBLT,2029,1,RE1,SummerDay,RE1,16.4
RE1,LND,LNDBLT,2030,1,RE1,SummerDay,RE1,16.6
RE1,LND,LNDBLT,2031,1,RE1,SummerDay,RE1,16.7
RE1,LND,LNDBLT,2032,1,RE1,SummerDay,RE1,16.9
RE1,LND,LNDBLT,2033,1,RE1,SummerDay,RE1,17.1
RE1,LND,LNDBLT,2034,1,RE1,SummerDay,RE1,17.2
RE1,LND,LNDBLT,2035,1,RE1,SummerDay,RE1,17.4
RE1,WTRPRC,LNDBLT,2020,1,RE1,SummerDay,RE1,18.0
RE1,WTRPRC,LNDBLT,2021,1,RE1,SummerDay,RE1,18.24
RE1,WTRPRC,LNDBLT,2022,1,RE1,SummerDay,RE1,18.36
RE1,WTRPRC,LNDBLT,2023,1,RE1,SummerDay,RE1,18.6
RE1,WTRPRC,LNDBLT,2024,1,RE1,SummerDay,RE1,18.72
RE1,WTRPRC,LNDBLT,2025,1,RE1,SummerDay,RE1,18.96
RE1,WTRPRC,LNDBLT,2026,1,RE1,SummerDay,RE1,19.08
RE1,WTRPRC,LNDBLT,2027,1,RE1,SummerDay,RE1,19.32
RE1,WTRPRC,LNDBLT,2028,1,RE1,SummerDay,RE1,19.44
RE1,WTRPRC,LNDBLT,2029,1,RE1,SummerDay,RE1,19.68
RE1,WTRPRC,LNDBLT,2030,1,RE1,SummerDay,RE1,19.92
RE1,WTRPRC,LNDBLT,2031,1,RE1,SummerDay,RE1,20.04
RE1,WTRPRC,LNDBLT,2032,1,RE1,SummerDay,RE1,20.28
RE1,WTRPRC,LNDBLT,2033,1,RE1,SummerDay,RE1,20.52
RE1,WTRPRC,LNDBLT,2034,1,RE1,SummerDay,RE1,20.64
RE1,WTRPRC,LNDBLT,2035,1,RE1,SummerDay,RE1,20.88
RE1,LND,LNDFOR,2020,1,RE1,SummerDay,RE1,253.6
RE1,LND,LNDFOR,2021,1,RE1,SummerDay,RE1,253.4329
RE1,LND,LNDFOR,2022,1,RE1,SummerDay,RE1,253.3788
RE1,LND,LNDFOR,2023,1,RE1,SummerDay,RE1,253.2256
RE1,LND,LNDFOR,2024,1,RE1,SummerDay,RE1,253.1693
RE1,LND,LNDFOR,2025,1,RE1,SummerDay,RE1,252.9897
RE1,LND,LNDFOR,2026,1,RE1,SummerDay,RE1,252.9324
RE1,LND,LNDFOR,2027,1,RE1,SummerDay,RE1,252.6224
RE1,LND,LNDFOR,2028,1,RE1,SummerDay,RE1,241.4944
RE1,LND,LNDFOR,2029,1,RE1,SummerDay,RE1,216.1944
RE1,LND,LNDFOR,2030,1,RE1,SummerDay,RE1,190.7945
RE1,LND,LNDFOR,2031,1,RE1,SummerDay,RE1,190.7945
RE1,LND,LNDFOR,2032,1,RE1,SummerDay,RE1,190.7945
RE1,LND,LNDFOR,2033,1,RE1,SummerDay,RE1,190.7945
RE1,LND,LNDFOR,2034,1,RE1,SummerDay,RE1,190.7945
RE1,LND,LNDFOR,2035,1,RE1,SummerDay,RE1,190.7945
RE1,WTRPRC,LNDFOR,2020,1,RE1,SummerDay,RE1,304.32
RE1,WTRPRC,LNDFOR,2021,1,RE1,SummerDay,RE1,304.1195
RE1,WTRPRC,LNDFOR,2022,1,RE1,SummerDay,RE1,304.0546
RE1,WTRPRC,LNDFOR,2023,1,RE1,SummerDay,RE1,303.8707
RE1,WTRPRC,LNDFOR,2024,1,RE1,SummerDay,RE1,303.8032
RE1,WTRPRC,LNDFOR,2025,1,RE1,SummerDay,RE1,303.5876
RE1,WTRPRC,LNDFOR,2026,1,RE1,SummerDay,RE1,303.5189
RE1,WTRPRC,LNDFOR,2027,1,RE1,SummerDay,RE1,303.1469
RE1,WTRPRC,LNDFOR,2028,1,RE1,SummerDay,RE1,289.7933
RE1,WTRPRC,LNDFOR,2029,1,RE1,SummerDay,RE1,259.4333
RE1,WTRPRC,LNDFOR,2030,1,RE1,SummerDay,RE1,228.9534
RE1,WTRPRC,LNDFOR,2031,1,RE1,SummerDay,RE1,228.9534
RE1,WTRPRC,LNDFOR,2032,1,RE1,SummerDay,RE1,228.9534
RE1,WTRPRC,LNDFOR,2033,1,RE1,SummerDay,RE1,228.9534
RE1,WTRPRC,LNDFOR,2034,1,RE1,SummerDay,RE1,228.9534
RE1,WTRPRC,LNDFOR,2035,1,RE1,SummerDay,RE1,228.9534
RE1,AGRDSL,LNDMAIIRR,2020,1,RE1,SummerDay,RE1,0.1665
RE1,AGRDSL,LNDMAIIRR,2021,1,RE1,SummerDay,RE1,0.3616
